1292052,171308410,5,几年前被母亲推荐看的，她很推崇，看过后感觉可以，黑暗是每个国家都存在的，总的来说希望好人一生平安！
1292052,147584043,5,习惯了监狱生活而接受不了正常生活的人，既真实又恐怖。勇敢面对生活，逃离自己的舒适区。
1292052,120114062,5,我发现影史顶尖的作品，都反映了人的执念，一种笃定一切的意志力，这种意志不被人理解，但让人佩服，因为大多数人不敢付出这样的代价，他们不敢相信这一切的价值。自由和希望，就是每个人活着的一根弦，绷着就能生，断了就得死。所以“要么忙着去活，要么忙着去死”，在于选择。如果你愿意相信自己会是那只光彩夺目的鸟，那你就不可能被困在牢笼之中，因为安迪的牢笼是他自己打开的。
1292052,1147451,5,#重看#@影城；超越年代的“主流心灵鸡汤”依然灌得眼泪直冒；世上本无希望，若我多行一步即是希望，在绝望黑暗处生出倔强微光，卡夫卡式的悖论；每人都背负着有形无形的肖申克，注定无法被囚禁的鸟儿一定会挣脱桎梏，天才善于做梦；类型片元素大集成，充满匠气的完美作品。
1292052,156016222,3,好看但这么高的分有点假了吧，如果和越狱比起来，还是越狱好看些！
1292052,1140816,5,2008年11月28日，第一次看肖申克。那时候观影量还不到五百吧。给五星是见识浅。现在差不多九年过去，我在豆瓣标注看过的已经超过三千，第二次看，还是给了五星。它当然不是最好的片，但是太滴水不漏了。
1292052,171231471,4,真的很金典，每个人心里都有渴望不一样的自由，却又不得不被现实生活所束缚，很矛盾的个体，希望每个人能像安迪一样找到获得真正的自由。很喜欢摩根弗里曼
1292052,1176223,5,酣畅淋漓
1292052,148653196,4,其实理解不了为什么这部影片会排名第一…
1292052,1867648,5,二十岁以为自己是在外边看，四十岁才明白自己是在里边看。
1292052,150807637,5,坚持就是胜利啊 最终在墙上弄了个洞
1292052,145790989,5,上个学期全班同学一起看的心理电影，下课了依旧不舍的坐在位置上，盯着那屏幕，看到最后，嗯，他活着出来了。信念，满满的充斥着内心，如果是我，可能早就死在那四面铜墙里了，哪还有后来呢。人生，可能就是这样，总是希望伴着绝望，那要看你是想救赎自己还是了结罢了
1292052,32068553,5,最最最最最好看的电影。没有之一。
1292052,45442872,5,任何时候，都不要放弃希望。
1292052,172656583,5,电影很励志，感悟很深，最主要的是让我学会坚持，送给在生活中遇到挫折的人！
1292052,1212693,2,有那么好吗？？？？？
1292052,156941004,5,人性伟大，会软弱，但更多的是坚韧
1292052,157061671,5,经典，很久以前看的了。人活着就得有希望。
1292052,169090174,5,任何时候都要坚持，坚持就会成功的，但现实能一直坚持的人是少的。值得一看
1292052,156928678,5,要么忙着活 要么忙着死 人应该对现有生活保持乐观的心态 充满希望 学会享受 而不是得过且过 苟且偷生 这种人生还有什么意义呢？还不如趁早去死 活着也是浪费资源
1292052,2065435,4,天下大同。PS：停留在前去相逢的车子远去的背影最好，不必拍出重遇和相拥。
1292052,46071083,2,有点好奇这部片为何被过度赞誉到这个地步···
1292052,96404793,4,经典老电影就是不一样，重温了无数遍呢
1292052,156004677,5,“人活着得有希望”，一点都没有错，当老布自杀的时候我在想他应该回到监狱里度过剩余的日子，可是当安迪终于出去的时候又是那么美好，人啊真的得有希望才能快乐勇敢的活下去。当我失意的时候就想起这个片子，想起他那么努力想尽办法的脱身，觉得我一定也可以冲出重围重新站起来，真的太励志了。
1292052,222740620,5,真正的救赎从来不是词汇意义上的“彻底改造”，而是在历经劫难、遗失人生重要年华过后依然渴求灵魂与躯体的自由和无上美好的希望
1292052,169199651,4,可以说这是越狱系列影片的鼻祖，故事情节细腻紧凑，从被迫入狱，在狱中斗智斗勇，夹缝中求生存，以及对重获自由的极度渴望，凭借超高的智商和过人的勇气，一次次化险为夷，最终和狱友成功逃离，获得自由。侧面揭露的社会黑暗及腐败不堪入眼的一面，值得深思回味
1292052,169147379,5,好的电影值得所有人反复观看，这就是一部。
1292052,153191830,5,这部被称为《刺激1995》的影片在中国影迷间也有极好的口碑，可见电影超越国界的神奇之处。
1292052,43316233,5,"对推上神坛的电影总是莫名恐惧，以致雪藏了多年才看。看完发现它之所以雄踞各类榜首，是因其他至多称作经典，而它却可称作伟大。Fear Can Hold You Prisoner, Hope Can Set You Free .Hope is a good thing."
1292052,172055431,4,在这世上生存就得有一项特长，再者坚持就是胜利吧。
1292052,135584913,5,看完之后，只觉得烧脑。看第二次，我只觉得男主人太厉害了。
1292052,161795616,3,当然是一部好电影，但他现在已经被物化成的最廉价的鸡汤。如果最顶级的电影就是这样的话，那电影这门事物真的是太让人失望了，也完全算不上艺术。不过万幸的是它不是最好的电影，它只不过是最烂大街的好电影。 幸亏有更好的电影更有理想和艺术追求的电影在捍卫的电影在艺术造诣方面的底线和天花板，才让电影没有在一片营销号的鸡汤中沦落为最廉价的网络谈资和消费品。
1292052,167309480,5,救赎每次看都有一种新的感觉，没有什么能够形容我对他的崇拜，人生若是真的能自由自在的在日落的时候喝着沁人的冰啤，那该是多么美好啊。
1292052,171644024,5,希望有朝一日中国也能拍出这种有深刻人生内涵的电影
1292052,147190792,5,自我救赎才是唯一的出口。感叹于知识改变命运啊。
1292052,174382003,5,"一部没有女主,没有爱情的好电影！不可超越的励志佳片，真的很令人感动的美国电影！炒鸡推荐🎉五星绝对的！"
1292052,139611792,5,精彩，永远别放弃，即使要很久以后才会成功。每天努力一点点，坚持不懈，总会有收获。
1292052,158123544,5,总觉得美国大片更容易直面人性，直面真实的社会。
1292052,153438591,4,经典是可以反复品味的，安迪对生活和自由充满向往，出狱对他来说是新生;而早已习惯了监狱生活的瑞德，已变得麻木，出狱对他来说就是死亡。
1292052,2704850,5,最后那一瞬间啊  
1292052,7601767,2,虚假的巧合被当作精妙对比，突兀的后果往往使人惊叹而不是受启发，脱离过去过于决绝。
1292052,162687415,5,重看次数最多的电影
1292052,169092759,5,真的好好看呀，对得起它那么高的评分，我要找小说来看一遍了
1292052,77170120,5,要么忙着活，要么忙着死。
1292052,165023952,5,很经典的电影，也很励志，人不管身处何种境地永远不要放弃希望
1292052,46752165,5,天知道第几次重看。它最伟大可贵的地方大概一方面是多层次嵌套的丰富主题，另一方面则是一种内在的timeless品质和情感表述，因此无论观众身处哪个时代，来自何种背景，抱持怎样的心理状态，都能够有效甚至不由自主地relate其中的某个角色或某段情节。
1292052,172395284,4,还是经典的老电影振奋人心，主人公逃出监狱在河流中张开双臂的画面记忆犹新。
1292052,172539038,5,几年前看的，看完之后挺久了才回神，第一次因为看了一部电影反思自己。是我心中电影的第一名～
1292052,207548872,4,无疑是好看的。但这么高的评分却是夸大了
1292052,172698512,5,我以为是个压抑影片，最后，我发现了希望的光。hope，谁也无法夺走，谁也无法消灭。这部影片，值得一看。
1292052,90489421,5,"Hope is good thing, and is everything. "
1292052,159406773,5,"It takes a strong man to save himself, and a great man to save another. "
1292052,174108276,4,肖申克的救赎，这部电影很好看，值得推荐
1292052,172649395,5,人的信念真的太强大，只要想做，而且坚持，总有一天会实现。知识的力量也是很强大的。看完这部电影，感觉自己又对美好的生活充满了向往。
1292052,1046236,5,"《肖申克的救赎》中安迪的扮演者蒂姆·罗宾斯说：“这部电影传达的是长久赛，而不是即时的满足。很多人感觉被困在了自己的生活中，因为一个糟糕的工作，或者相处不愉快的伴侣，或者其他随便一个什么原因。从隐喻层面上看，电影向这些人诉说了一个理念，就是对于所有人来说，总有一处理想之地在等着你，终有一刻，你会达到那里。”
"
1292052,13419259,5,绝望里长出的希望能带来无限的勇气
1292052,1211567,5,非常触动人心的经典
1292052,155618809,5,很久以前就想看这部剧，今天终于看了。最震撼的就是安迪越狱的那一段，无论是配乐还是色彩或是安迪的动作神态，都掌握的很好！从此以后，他再也不用承担本不是他的惩罚，他，终于自由了！
1292052,57542378,5,很难有一部电影能比《肖申克的救赎》能更好的诠释梦想与救赎这两个词的关联和真谛，电影予人带来心理的震撼与洗涤从未如此的深刻，主角安迪与男二黑人瑞德主辅相成的两条脉络营造了一个关乎追梦自由和心灵救赎最好的诠释，生活其实本就一直有着梦想，哪怕失败，只要能心拥梦想，便定能获得希望的救赎。
1292052,172398186,4,好多感受不能用语言表达，世界很糟糕也很美好，坚持才有希望
1291546,1190351,4,在野路子出身的张国荣面前，学院出身的张丰毅显得那么单薄
1291546,1454018,5,陈凯歌可以靠它吃两辈子饭了，现在看来江郎才尽也情有可原
1291546,1552466,5,他竟当面一语点破：虞姬是真虞姬，霸王是假霸王。
1291546,2254558,5,就凭这个，我愿意原谅陈凯歌一切的烂片 你只要伟大过一次就可以了 就凭这个 哥哥你是我心中永远不朽的传奇 你是全世界最大的角儿
1291546,1123543,5,"不解,拍出过霸王别姬的人怎能拍出无极来"
1291546,4259510,5,这真的不是电影，而是人生。如此真实深刻地反映了从抗战前夕至文革的那段历史时期下命运凄惨的人们，渗透在每一个细节，包括那个不能忍受戏班虐打的孩子，而文革中六亲不认，人格扭曲更是展现到了极致。当然最赞的是哥哥的表演，如此悲哀可怜的蝶衣让人心痛，不疯魔不成活，人戏不分，现实的他也是如此
1291546,1417227,5,仨小时的电影，我没上一次厕所，一直专注的在看，除了牛逼我想不出其他的词儿了。直男对于gay来说终究是祸害，他们不敢爱，面对自己的感情畏畏缩缩，伤了别人还假惺惺。每个人都演的很好，蒋雯丽虽然出场不到半小时，也是把角色诠释的淋漓尽致。这真是陈导的巅峰之作了。
1291546,1182135,5,最优秀的中国电影
1291546,1142582,5,君王意气尽 贱妾何聊生
1291546,1781395,5,往事不要再提，人生已多风雨。纵然记忆抹不去，爱与恨都还在心里。真的要断了过去，让明天好好继续，你就不必再苦苦追问他的消息。爱情他是个难题，让人目眩神迷，忘了痛或许可以，忘了你却太不容易。我对你仍有爱意我对自己无能为力。
1291546,1005928,5,人戏不分，不疯魔不成活。
1291546,1793566,5,"蝶衣于台上贵妃醉酒，头顶忽撒下无数抗日传单。灯骤灭，台下喧哗。没有人再顾及台上的贵妃。唯有蝶衣，继续着未尽的绝美舞步丝毫未曾停滞。一片混乱之中，也唯有四爷，独自于楼上包厢继续丝毫未曾分神。看到这里感动的一塌糊涂。结尾处“我本是男儿郎,又不是女娇娥”真的落泪了。纯粹坚持的2人去了"
1291546,2415402,5,我記得我標記過這部片子的啊！——我以為這是國產電影的開始，誰知道是結束。
1291546,1338358,5,你凝视你的脸，几亿人在爱恋。
1291546,45436548,5,菊仙是个好女人
1291546,1723626,5,城头变幻大王旗，一个《霸王别姬》，一个《活着》，道尽中国现当代史，百年内无可超越。
1291546,3540441,5,往事不要再提，人生已多风雨。他是霸王，你是虞姬，“我本是男儿郎，又不是女娇娥”，万丈红尘蹉跌走过半世纪。寥落繁华不由己，十万春花如梦里。剑还给你，命也还给你。“君王意气尽，贱妾何聊生？”陪你唱罢这出、我便离去...
1291546,2449166,5,凱歌也曾NB過，那時風華絕代的張國榮也還那麼年輕……
1291546,1748889,5,   那些渴求永远的人，悲都悲得分外妖冶。
1291546,1043455,5,因为这个电影，从此后对有金鱼出现的影片格外地关注。鱼所代表的意义太多了。流泪在水里的鱼，无性别的鱼，离了水呼吸不了的鱼……
1291546,3114870,1,充满自我感动。完全没有对艺术的热爱或者对时代问题的反思。
1291546,1895572,4,"被“历史”绑架了的两个小人物……

《活着》和《霸王别姬》不是中国电影的起点，而是终点……"
1291546,1102125,5,一笑万古春，一啼万古愁 2008.12
1291546,154019316,5,1993年戛纳金棕榈大奖，国际影评人大奖。华语电影唯一一枝金棕榈，陈凯歌同学笑傲多年的资本。确实是华语电影的巅峰之作，以京剧为剧情发展的主线，比《活着》更具艺术性，给人印象也更深刻，特别是张国荣的倾情演出。
1291546,1285526,0,风华绝代
1291546,45811878,5,耗尽了陈凯歌一生的才华，成就了一个痴情的程蝶衣。
1291546,1049746,5,重点不是时间的流逝，而是一个理想主义者的死亡。哥哥最好的电影之一，已经不能仅用一个演员来形容他。关注历史背景的戏剧性潜力，关注政治现实对个人生活的影响。
1291546,1000152,4,不疯魔，不成活
1291546,2172885,5,翻译成再见我的妾实在是太酷儿了。。
1291546,1019159,4,"它已经存在了15年，我现在才去看它。
小时候的部分，有些不够自然，后面倒是越看越入戏了。
段小楼的个性颇有点让我厌烦，顶着个英雄的皮囊，其实最不懂事。

电影结束的时候，很想听张国荣版的《当爱已成往事》，
对张国荣从来没有特别的感情，也一直只听林、李版本的那首歌，
可经过电影的铺垫，彻底推翻过去的喜好，
张的版本变成了电影的延续，仿佛程蝶衣还在那低低的说话一般，缠绵悱恻，绕梁三日。 "
1291546,1420697,5,大家只记得程蝶衣，明明菊仙才是更值得品味的角色啊，到最后，一直保留了善良的人只有她一个。生活太难，为了什么而活的内核决定了每个人的命运，再聪明的人都挨不下去，最后剩下的便都是乌合之众
1291546,1222022,5,哥哥艳不可当
1291546,150292300,5,这一部，给五星是不够的，但我不敢再看一遍了。
1291546,1339093,4,备课三刷。一边看一边想，如果拿掉张国荣，剩下的东西里，还有几分成色？是不是陈凯歌日后有的一些坏毛病早就埋下种子了？但是，没办法，一个疯子，又遇见了成全他的角色，干柴烈火，谁也挡不住。所有人都被他带的颠三倒四的，这就是角儿，一种迷人的暴力
1291546,171513759,4,哥哥的经典之作，今天又看了一遍，好看。哥哥将程蝶衣诠释的非常灵动。这部也是陈凯歌导演的巅峰之作了，要是陈导都是这个水准的话，那。。。
1291546,2501657,5,今天才看完整这部故事。我本是男儿郎，又不是女娇蛾。电影柔情似水又剑锋直指。若不是太多人关注的是蝶衣与小楼的情感纠缠，恐怕，恐怕也是被禁之物。那黑暗中的最后一剑，又替多少人，了了不敢之愿。
1291546,1106293,5,“当他还是一个孩子的时候，他的京剧师傅们对他进行无情的毒打、洗脑，逼迫他承认自己具有女性性格，而实际上他没有。如果他有的话，师傅们也不用毒打他了。所以，由于被迫生活在一个谎言之中，他痛恨所有的谎言，无论是个人的还是政治的。从那一点开始，故事中的所有冲突都起源于他说真话的欲望。”—罗伯特麦基
1291546,1030253,5,观众与其说是被悲欢离合的故事本身打动，不如说是被故事背后那段国人集体回忆的历史所打动。没有那跌宕起伏的历史背景，衬托不出人性的真实，也构成不了凄美的故事。家国情怀是陈凯歌骨子里的使命感。单纯的儿女情长他做不来。【电博】20081129，第3次。【讲堂】1211，第4次，大陆版，无字幕无主题曲。
1291546,73773119,5,"我以为现在已经很难看完一部三小时的电影了，原来并不是，只是现在的电影不值得而已。这样一部快30年前的文艺片，近三个小时全程看下来一点不觉得无聊，不愧为经典。
由于是在B站观看的，观影时可以打开弹幕，感触就更深了，现在的人们一边骂着小四，一边又做着和小四无异的事情。高喊着口号，人均“五十万”，“拜登经费”，“退国籍250”……甚至wen'ge都可以洗了。也不明白他们是怎么做到这么割裂，怎么说服得了自己的。也许这就代表，wen'ge确实做得非常成功。而且他们以为自己拜的是劳动人民？不过是新的袁四爷罢了。
只是感叹，1993年就能诞生这种作品的这片土地，今后再也不会有这样的作品出现，人们不再需要戏曲，也不再需要文艺。听戏的大人们正襟危坐，并不在乎戏曲的故事讲到了哪里，只要最后可以给他们一个舞台唱赞歌就行了。无奈且悲哀。"
1291546,63688511,5,最好的华语片，最好的张国荣。
1291546,2682599,5,既是经典，何须多言。
1291546,170332769,5,"1.前任3、后来的我们，1年见好几部
2.湄公河行动、唐人街探案，1年见一部
3.复仇者联盟、侏罗纪世界，2年见一部
4.我不是药神、摔跤吧爸爸，5年见一部
5.美丽人生、活着，10年见一部
6.泰坦尼克号、大话西游，15年见一部
7.霸王别姬，50年见一部"
1291546,1474975,0,请再给我一个昏暗场地和一个下午
1291546,128135194,5,在程蝶衣说出我也揭发，揭发这良辰美景美景奈何天的时候，我哇哇大哭，这部电影最震撼我的不是不疯魔不成活不是唱一辈子戏，而是时代的悲剧洪流下，我们无所幸免的人生，艺术的信仰者被迫成为了艺术的出卖者，在那个悲剧的时代，他连为艺术殉道的自由都没有。
1291546,4810525,5,在结尾指向性极强的背景乐中主题昭然若揭——是谁毁了戏，是谁毁了中国精妙绝伦的古典文化。同时很讶异这片子没被封禁。
1291546,151742630,5,小说原著是典型的李碧华，恩怨情仇，锋芒锐利。但改编成电影之后变得厚重沧桑。现在想来，除了备受赞誉的主角团之外，葛优塑造的戏霸真是太有性格了。
1291546,1060869,5,不到园内，怎知春色如许
1291546,86208468,5,听说葛优比张国荣小一岁。。
1291546,62675594,5,2002年初冬的烟台，一个人看完了一个故事。似乎一转头的功夫，就已经成熟。很痛的东西在一个血腥的年代凝固，找不出更合适的话来抒发酸楚。
1291546,145501732,5,五分。一腔一调，一画一景，一颦一笑，两个角，四个时代，半个世纪。演员演技不用说了，哥哥每次都是和人物水乳交融，已经分不清是张国荣还是程蝶衣。导演牛，中国电影的巅峰
1291546,1999864,5,我的最爱！我的最爱！
1291546,52623934,5,虞姬是真虞姬，霸王是假霸王。不忍心看第二遍。说好的一辈子，少一年，一个月，一天，一个时辰，都不算是一辈子。
1291546,155704359,4,“我本是男儿郎”到“我本是女娇娥” 程蝶衣的执着 一旦认定 就一辈子不会改变 他想跟段小楼唱一辈子的戏 差一天 差一个小时 差一分 差一秒 都不是一辈子 人生如戏 小楼可出可入 蝶衣却入戏不出 而你 又是谁 是小楼 还是蝶衣？
1291546,169431934,5,陈凯歌导演最好的作品，反复看，现在的陈导还能有这么好的作品再现吗，无极和妖猫去看了，差距有点。希望陈导下一部作品能重现当年风采。
1291546,1386404,5,陈导拍完这片真该激流勇退，给自己留个美誉告别影坛，金盆洗手永不再碰胶片
1291546,152658927,5,不愧是陈凯歌导演的经典之作，蒋雯丽出场不过几分钟，却是我对她记忆最深的一部作品，眼波流转道出了那个年代风尘女子的心酸与无奈。
1291546,58206795,5,"不愧是最优秀的中国电影。

每一个角色都演得很出彩，张国荣则是完全入戏了，可叹虞姬、程蝶衣、哥哥，戏里戏外性格和命运惊人相似。

剧本写得太好了，这个要大赞~

剧中人物的情感纠葛、人生经历和中国从北洋政府到文革结束的充满动荡与血泪的历史相结合，演绎出了一部感人肺腑的传奇。

电影中文革"
1291546,96404793,5,无法超越的经典，心疼程蝶衣，虞姬和假霸王永远不可能在一起。
1291546,202935968,5,感觉五星也是分等级的，这部电影拉高了我对电影的打分标准，如果给这部电影打五星的话我情愿把以前打分的电影都降低一颗星。
1291546,1819911,5,虽然已经非常出色，但还是看得出陈凯歌不是大师，镜头处理上不错但远未臻于化境。优秀的剧本和演员才是本片成功的最大元素。如果说大陆最优秀的电影就是它，总觉得还是有几分不满意。
1291546,163942967,5,重温经典！人生如戏，戏如人生。戏有几多生动，人生就有几多沉重！
1291546,179776673,5,我特别喜欢菊仙。巩俐特别好看，真的漂亮。菊仙是个有胆色但是又慈爱的凌厉女子。拿着宝剑救蝶衣，蝶衣犯病时抱着他和最后从火堆里捡宝剑。她有些思想可能被旧时代禁锢着，但是她真的好勇敢，也很善良。在她崩溃之际还护着蝶衣的心，护着蝶衣与师哥的维系。她很好。这部电影另外一个惊叹的地方是时代特征的描写，铺天盖地，汹涌而来，简直是我印象中大胆不过的描写。汹涌的红卫兵队伍和迎接军队的戏园，难以忘怀。最后，通过影评，我发现了我一个理解错误（军队进戏园），以及原来真正让人惊讶的电影是在“三流小说”的基础上开出花来。2h44min，我没有觉得煎熬与漫长，在最近的观影经历里挺难得的。
1291546,172458838,4,张丰毅，张国荣和巩俐的表演都很吸引，印象最深刻是巩俐被游街时脸上那种失落又仿佛看透一切，毫不在乎的表情，深深震撼了我。
1291546,61797911,5,一直以为霸王别姬是一部讲述同性爱与分别的故事，没想到却是关于时代洪流与背叛的悲歌。
1291546,49290419,5,那个一辈子活在戏中的人，就这样恍惚了一生。华语电影的杰作。
1291546,60198364,5,今天真想你啊，张国荣先生。看到了一个娱乐圈文，里面的男主被作者形容为风华绝代，我就在想，风华绝代的你，是不是正在另一个世界琢磨着电影，打磨着好歌呢？
1291546,56810987,5,我觉得这部电影很震撼是因为蝶衣有的时候的心思和举动会让我觉得很不舒服，还有一些很尴尬的处境，看着胸闷。可能是习惯了主角就是心地善良大好人的路线。但是这样反倒更真实，就像自己生活当中有时也会对某些人使坏，有时也会碰到一些让自己失态得很夸张的事。很少碰到让我反应这么大的电影。
1291546,4416375,5,怎么看，都是泪流满面。人生就是一出戏……怎奈何，霸王别姬
1291546,172495174,5,“说好了一辈子，少一年、一天、一个时辰，都不是一辈子。”虞姬是真虞姬，霸王是假霸王。哥哥最经典的电影之一，人生如戏，戏如人生。
1291546,169152659,4,一部经典之作，哥哥的扮相让人惊艳，对于艺术的追求让人印象深刻。虞姬就是程蝶衣，程蝶衣就是虞姬。
1291546,139532850,5,虞姬是真虞姬，霸王是假霸王
1291546,147094621,5,一部电影可以让观众感受到“戏如人生”足以证明这部电影的经典。不是张国荣的粉丝，但是张国荣绝对是这部戏的灵魂。通过一部戏认识一个人👍
1291546,169169663,4,这部剧让我见识到了哥哥的演技！不愧是一代风华人物，说了是一辈子，少一天一分一秒都不是一辈子！👍真的很酷，要是现在还活着，该多好
1291546,1176223,5,我非常非常喜欢的一部电影
1291546,4640303,5,可怜蝶衣似荼蘼。
1291546,146074764,4,很不错的电影。【一个个都他妈忠臣良将的模样，那日本兵就在城外，打去呀，敢情欺负的还是中国人。】过了这么久，这句话依然适用，也不知道是不是悲哀。
1291546,1387717,5,重看。给巩俐加戏是对的，她演得最好。袁二爷对程蝶衣是真爱。嫖客群惊现黄磊。结尾吴大维演了个红卫兵，后来他又在《鬼子来了》结尾演了个国军军官。
